Temperature,Time
30.55,164.96
30.55,164.98
30.55,165
30.55,165.02
30.55,165.04
30.55,165.06
30.55,165.08
30.55,165.1
30.55,165.12
30.57,165.14
30.57,165.16
30.57,165.18
30.57,165.2
30.59,165.22
30.59,165.24
30.59,165.26
30.59,165.28
30.57,165.3
30.57,165.32
30.57,165.34
30.57,165.36
30.59,165.38
30.59,165.4
30.59,165.42
30.59,165.44
30.55,165.46
30.55,165.48
30.55,165.5
30.55,165.52
30.59,165.54
30.59,165.56
30.59,165.58
30.59,165.6
30.59,165.62
30.59,165.64
30.59,165.66
30.59,165.68
30.59,165.7
30.59,165.72
30.59,165.74
30.59,165.76
30.59,165.78
30.59,165.8
30.59,165.82
30.59,165.84
30.61,165.86
30.61,165.88
30.61,165.9
30.61,165.92
30.63,165.94
30.63,165.96
30.63,165.98
30.63,166
30.61,166.02
30.61,166.04
30.61,166.06
30.61,166.08
30.61,166.1
30.61,166.12
30.61,166.14
30.61,166.16
30.61,166.18
30.61,166.2
30.61,166.22
30.61,166.24
30.61,166.26
30.61,166.28
30.61,166.3
30.61,166.32
30.63,166.34
30.63,166.36
30.63,166.38
30.63,166.4
30.61,166.42
30.61,166.44
30.61,166.46
30.61,166.48
30.63,166.5
30.63,166.52
30.63,166.54
30.63,166.56
30.61,166.58
30.61,166.6
30.61,166.62
30.61,166.64
30.61,166.66
30.61,166.68
30.61,166.7
30.61,166.72
30.63,166.74
30.63,166.76
30.63,166.78
30.63,166.8
30.63,166.82
30.63,166.84
30.63,166.86
30.63,166.88
30.65,166.9
30.65,166.92
30.65,166.94
30.65,166.96
30.63,166.98
30.63,167
30.63,167.02
30.63,167.04
30.67,167.06
30.67,167.08
30.67,167.1
30.67,167.12
30.63,167.14
30.63,167.16
30.63,167.18
30.63,167.2
30.65,167.22
30.65,167.24
30.65,167.26
30.65,167.28
30.65,167.3
30.65,167.32
30.65,167.34
30.65,167.36
30.65,167.38
30.65,167.4
30.65,167.42
30.65,167.44
30.67,167.46
30.67,167.48
30.67,167.5
30.67,167.52
30.63,167.54
30.63,167.56
30.63,167.58
30.63,167.6
30.65,167.62
30.65,167.64
30.65,167.66
30.65,167.68
30.65,167.7
30.65,167.72
30.65,167.74
30.65,167.76
30.65,167.78
30.65,167.8
30.65,167.82
30.65,167.84
30.69,167.86
30.69,167.88
30.69,167.9
30.69,167.92
30.65,167.94
30.65,167.96
30.65,167.98
30.65,168
30.67,168.02
30.67,168.04
30.67,168.06
30.67,168.08
30.69,168.1
30.69,168.12
30.69,168.14
30.69,168.16
30.69,168.18
30.69,168.2
30.69,168.22
30.69,168.24
30.69,168.26
30.69,168.28
30.69,168.3
30.69,168.32
30.67,168.34
30.67,168.36
30.67,168.38
30.67,168.4
30.71,168.42
30.71,168.44
30.71,168.46
30.71,168.48
30.71,168.5
30.71,168.52
30.71,168.54
30.71,168.56
30.73,168.58
30.73,168.6
30.73,168.62
30.73,168.64
30.73,168.66
30.73,168.68
30.73,168.7
30.73,168.72
30.73,168.74
30.73,168.76
30.73,168.78
30.73,168.8
30.73,168.82
30.73,168.84
30.73,168.86
30.73,168.88
30.75,168.9
30.75,168.92
30.75,168.94
30.75,168.96
30.75,168.98
30.75,169
30.75,169.02
30.75,169.04
30.75,169.06
30.75,169.08
30.75,169.1
30.75,169.12
30.73,169.14
30.73,169.16
30.73,169.18
30.73,169.2
30.75,169.22
30.75,169.24
30.75,169.26
30.75,169.28
30.77,169.3
30.77,169.32
30.77,169.34
30.77,169.36
30.79,169.38
30.79,169.4
30.79,169.42
30.79,169.44
30.77,169.46
30.77,169.48
30.77,169.5
30.77,169.52
30.79,169.54
30.79,169.56
30.79,169.58
30.79,169.6
30.77,169.62
30.77,169.64
30.77,169.66
30.77,169.68
30.77,169.7
30.77,169.72
30.77,169.74
30.77,169.76
30.75,169.78
30.75,169.8
30.75,169.82
30.75,169.84
30.79,169.86
30.79,169.88
30.79,169.9
30.79,169.92
30.81,169.94
30.81,169.96
30.81,169.98
30.81,170
30.81,170.02
30.81,170.04
30.81,170.06
30.81,170.08
30.83,170.1
30.83,170.12
30.83,170.14
30.83,170.16
30.83,170.18
30.83,170.2
30.83,170.22
30.83,170.24
30.79,170.26
30.79,170.28
30.79,170.3
30.79,170.32
30.81,170.34
30.81,170.36
30.81,170.38
30.81,170.4
30.81,170.42
30.81,170.44
30.81,170.46
30.81,170.48
30.81,170.5
30.81,170.52
30.81,170.54
30.81,170.56
30.81,170.58
30.81,170.6
30.81,170.62
30.81,170.64
30.85,170.66
30.85,170.68
30.85,170.7
30.85,170.72
30.83,170.74
30.83,170.76
30.83,170.78
30.83,170.8
30.83,170.82
30.83,170.84
30.83,170.86
30.83,170.88
30.81,170.9
30.81,170.92
30.81,170.94
30.81,170.96
30.83,170.98
30.83,171
30.83,171.02
30.83,171.04
30.83,171.06
30.83,171.08
30.83,171.1
30.83,171.12
30.83,171.14
30.83,171.16
30.83,171.18
30.83,171.2
30.83,171.22
30.83,171.24
30.83,171.26
30.83,171.28
30.83,171.3
30.83,171.32
30.83,171.34
30.83,171.36
30.85,171.38
30.85,171.4
30.85,171.42
30.85,171.44
30.85,171.46
30.85,171.48
30.85,171.5
30.85,171.52
30.85,171.54
30.85,171.56
30.85,171.58
30.85,171.6
30.85,171.62
30.85,171.64
30.85,171.66
30.85,171.68
30.85,171.7
30.85,171.72
30.85,171.74
30.85,171.76
30.85,171.78
30.85,171.8
30.85,171.82
30.85,171.84
30.85,171.86
30.85,171.88
30.85,171.9
30.85,171.92
30.87,171.94
30.87,171.96
30.87,171.98
30.87,172
30.87,172.02
30.87,172.04
30.87,172.06
30.87,172.08
30.85,172.1
30.85,172.12
30.85,172.14
30.85,172.16
30.87,172.18
30.87,172.2
30.87,172.22
30.87,172.24
30.85,172.26
30.85,172.28
30.85,172.3
30.85,172.32
30.87,172.34
30.87,172.36
30.87,172.38
30.87,172.4
30.87,172.42
30.87,172.44
30.87,172.46
30.87,172.48
30.85,172.5
30.85,172.52
30.85,172.54
30.85,172.56
30.85,172.58
30.85,172.6
30.85,172.62
30.85,172.64
30.85,172.66
30.85,172.68
30.85,172.7
30.85,172.72
30.85,172.74
30.85,172.76
30.85,172.78
30.85,172.8
30.85,172.82
30.85,172.84
30.85,172.86
30.85,172.88
30.83,172.9
30.83,172.92
30.83,172.94
30.83,172.96
30.85,172.98
30.85,173
30.85,173.02
30.85,173.04
30.83,173.06
30.83,173.08
30.83,173.1
30.83,173.12
30.81,173.14
30.81,173.16
30.81,173.18
30.81,173.2
30.83,173.22
30.83,173.24
30.83,173.26
30.83,173.28
30.79,173.3
30.79,173.32
30.79,173.34
30.79,173.36
30.81,173.38
30.81,173.4
30.81,173.42
30.81,173.44
30.77,173.46
30.77,173.48
30.77,173.5
30.77,173.52
30.77,173.54
30.77,173.56
30.77,173.58
30.77,173.6
30.77,173.62
30.77,173.64
30.77,173.66
30.77,173.68
30.79,173.7
30.79,173.72
30.79,173.74
30.79,173.76
30.75,173.78
30.75,173.8
30.75,173.82
30.75,173.84
30.77,173.86
30.77,173.88
30.77,173.9
30.77,173.92
30.75,173.94
30.75,173.96
30.75,173.98
30.75,174
30.73,174.02
30.73,174.04
30.73,174.06
30.73,174.08
30.73,174.1
30.73,174.12
30.73,174.14
30.73,174.16
30.71,174.18
30.71,174.2
30.71,174.22
30.71,174.24
30.71,174.26
30.71,174.28
30.71,174.3
30.71,174.32
30.71,174.34
30.71,174.36
30.71,174.38
30.71,174.4
30.69,174.42
30.69,174.44
30.69,174.46
30.69,174.48
30.69,174.5
30.69,174.52
30.69,174.54
30.69,174.56
30.67,174.58
30.67,174.6
30.67,174.62
30.67,174.64
30.67,174.66
30.67,174.68
30.67,174.7
30.67,174.72
30.65,174.74
30.65,174.76
30.65,174.78
30.65,174.8
30.67,174.82
30.67,174.84
30.67,174.86
30.67,174.88
30.65,174.9
30.65,174.92
30.65,174.94
30.65,174.96
30.65,174.98
30.65,175
30.65,175.02
30.65,175.04
30.63,175.06
30.63,175.08
30.63,175.1
30.63,175.12
30.59,175.14
30.59,175.16
30.59,175.18
30.59,175.2
30.61,175.22
30.61,175.24
30.61,175.26
30.61,175.28
30.59,175.3
30.59,175.32
30.59,175.34
30.59,175.36
30.61,175.38
30.61,175.4
30.61,175.42
30.61,175.44
30.59,175.46
30.59,175.48
30.59,175.5
30.59,175.52
30.59,175.54
30.59,175.56
30.59,175.58
30.59,175.6
30.57,175.62
30.57,175.64
30.57,175.66
30.57,175.68
30.57,175.7
30.57,175.72
30.57,175.74
30.57,175.76
30.57,175.78
30.57,175.8
30.57,175.82
30.57,175.84
30.55,175.86
30.55,175.88
30.55,175.9
30.55,175.92
30.55,175.94
30.55,175.96
30.55,175.98
30.55,176
30.53,176.02
30.53,176.04
30.53,176.06
30.53,176.08
30.55,176.1
30.55,176.12
30.55,176.14
30.55,176.16
30.51,176.18
30.51,176.2
30.51,176.22
30.51,176.24
30.51,176.26
30.51,176.28
30.51,176.3
30.51,176.32
30.49,176.34
30.49,176.36
30.49,176.38
30.49,176.4
30.51,176.42
30.51,176.44
30.51,176.46
30.51,176.48
30.49,176.5
30.49,176.52
30.49,176.54
30.49,176.56
30.51,176.58
30.51,176.6
30.51,176.62
30.51,176.64
30.47,176.66
30.47,176.68
30.47,176.7
30.47,176.72
30.47,176.74
30.47,176.76
30.47,176.78
30.47,176.8
30.47,176.82
30.47,176.84
30.47,176.86
30.47,176.88
30.47,176.9
30.47,176.92
30.47,176.94
30.47,176.96
30.47,176.98
30.47,177
30.47,177.02
30.47,177.04
30.45,177.06
30.45,177.08
30.45,177.1
30.45,177.12
30.45,177.14
30.45,177.16
30.45,177.18
30.45,177.2
30.41,177.22
30.41,177.24
30.41,177.26
30.41,177.28
30.43,177.3
30.43,177.32
30.43,177.34
30.43,177.36
30.45,177.38
30.45,177.4
30.45,177.42
30.45,177.44
30.41,177.46
30.41,177.48
30.41,177.5
30.41,177.52
30.41,177.54
30.41,177.56
30.41,177.58
30.41,177.6
30.39,177.62
30.39,177.64
30.39,177.66
30.39,177.68
30.39,177.7
30.39,177.72
30.39,177.74
30.39,177.76
30.39,177.78
30.39,177.8
30.39,177.82
30.39,177.84
30.39,177.86
30.39,177.88
30.39,177.9
30.39,177.92
30.37,177.94
30.37,177.96
30.37,177.98
30.37,178
30.39,178.02
30.39,178.04
30.39,178.06
30.39,178.08
30.37,178.1
30.37,178.12
30.37,178.14
30.37,178.16
30.39,178.18
30.39,178.2
30.39,178.22
30.39,178.24
30.35,178.26
30.35,178.28
30.35,178.3
30.35,178.32
30.35,178.34
30.35,178.36
30.35,178.38
30.35,178.4
30.33,178.42
30.33,178.44
30.33,178.46
30.33,178.48
30.31,178.5
30.31,178.52
30.31,178.54
30.31,178.56
30.31,178.58
30.31,178.6
30.31,178.62
30.31,178.64
30.29,178.66
30.29,178.68
30.29,178.7
30.29,178.72
30.31,178.74
30.31,178.76
30.31,178.78
30.31,178.8
30.31,178.82
30.31,178.84
30.31,178.86
30.31,178.88
30.29,178.9
30.29,178.92
30.29,178.94
30.29,178.96
30.31,178.98
30.31,179
30.31,179.02
30.31,179.04
30.29,179.06
30.29,179.08
30.29,179.1
30.29,179.12
30.31,179.14
30.31,179.16
30.31,179.18
30.31,179.2
30.29,179.22
30.29,179.24
30.29,179.26
30.29,179.28
30.31,179.3
30.31,179.32
30.31,179.34
30.31,179.36
30.35,179.38
30.35,179.4
30.35,179.42
30.35,179.44
30.33,179.46
30.33,179.48
30.33,179.5
30.33,179.52
30.33,179.54
30.33,179.56
30.33,179.58
30.33,179.6
30.35,179.62
30.35,179.64
30.35,179.66
30.35,179.68
30.35,179.7
30.35,179.72
30.35,179.74
30.35,179.76
30.35,179.78
30.35,179.8
30.35,179.82
30.35,179.84
30.31,179.86
30.31,179.88
30.31,179.9
30.31,179.92
30.35,179.94
30.35,179.96
30.35,179.98
30.35,180
30.33,180.02
30.33,180.04
30.33,180.06
30.33,180.08
30.33,180.1
30.33,180.12
30.33,180.14
30.33,180.16
30.31,180.18
30.31,180.2
30.31,180.22
30.31,180.24
30.35,180.26
30.35,180.28
30.35,180.3
30.35,180.32
30.33,180.34
30.33,180.36
30.33,180.38
30.33,180.4
30.33,180.42
30.33,180.44
30.33,180.46
30.33,180.48
30.33,180.5
30.33,180.52
30.33,180.54
30.33,180.56
30.33,180.58
30.33,180.6
30.33,180.62
30.33,180.64
30.33,180.66
30.33,180.68
30.33,180.7
30.33,180.72
30.33,180.74
30.33,180.76
30.33,180.78
30.33,180.8
30.33,180.82
30.33,180.84
30.33,180.86
30.33,180.88
30.33,180.9
30.33,180.92
30.33,180.94
30.33,180.96
30.33,180.98
30.33,181
30.33,181.02
30.33,181.04
30.33,181.06
30.33,181.08
30.33,181.1
30.33,181.12
30.31,181.14
30.31,181.16
30.31,181.18
30.31,181.2
30.31,181.22
30.31,181.24
30.31,181.26
30.31,181.28
30.31,181.3
30.31,181.32
30.31,181.34
30.31,181.36
30.29,181.38
30.29,181.4
30.29,181.42
30.29,181.44
30.29,181.46
30.29,181.48
30.29,181.5
30.29,181.52
30.29,181.54
30.29,181.56
30.29,181.58
30.29,181.6
30.27,181.62
30.27,181.64
30.27,181.66
30.27,181.68
30.25,181.7
30.25,181.72
30.25,181.74
30.25,181.76
30.27,181.78
30.27,181.8
30.27,181.82
30.27,181.84
30.25,181.86
30.25,181.88
30.25,181.9
30.25,181.92
30.23,181.94
30.23,181.96
30.23,181.98
30.23,182
30.25,182.02
30.25,182.04
30.25,182.06
30.25,182.08
30.21,182.1
30.21,182.12
30.21,182.14
30.21,182.16
30.21,182.18
30.21,182.2
30.21,182.22
30.21,182.24
30.23,182.26
30.23,182.28
30.23,182.3
30.23,182.32
30.21,182.34
30.21,182.36
30.21,182.38
30.21,182.4
30.19,182.42
30.19,182.44
30.19,182.46
30.19,182.48
30.17,182.5
30.17,182.52
30.17,182.54
30.17,182.56
30.19,182.58
30.19,182.6
30.19,182.62
30.19,182.64
30.17,182.66
30.17,182.68
30.17,182.7
30.17,182.72
30.17,182.74
30.17,182.76
30.17,182.78
30.17,182.8
30.13,182.82
30.13,182.84
30.13,182.86
30.13,182.88
30.15,182.9
30.15,182.92
30.15,182.94
30.15,182.96
30.15,182.98
30.15,183
30.15,183.02
30.15,183.04
30.13,183.06
30.13,183.08
30.13,183.1
30.13,183.12
30.15,183.14
30.15,183.16
30.15,183.18
30.15,183.2
30.13,183.22
30.13,183.24
30.13,183.26
30.13,183.28
30.13,183.3
30.13,183.32
30.13,183.34
30.13,183.36
30.13,183.38
30.13,183.4
30.13,183.42
30.13,183.44
30.11,183.46
30.11,183.48
30.11,183.5
30.11,183.52
30.07,183.54
30.07,183.56
30.07,183.58
30.07,183.6
30.09,183.62
30.09,183.64
30.09,183.66
30.09,183.68
30.05,183.7
30.05,183.72
30.05,183.74
30.05,183.76
30.09,183.78
30.09,183.8
30.09,183.82
30.09,183.84
30.09,183.86
30.09,183.88
30.09,183.9
30.09,183.92
30.07,183.94
30.07,183.96
30.07,183.98
30.07,184
30.09,184.02
30.09,184.04
30.09,184.06
30.09,184.08
30.09,184.1
30.09,184.12
30.09,184.14
30.09,184.16
30.09,184.18
30.09,184.2
30.09,184.22
30.09,184.24
30.11,184.26
30.11,184.28
30.11,184.3
30.11,184.32
30.13,184.34
30.13,184.36
30.13,184.38
30.13,184.4
30.15,184.42
30.15,184.44
30.15,184.46
30.15,184.48
30.13,184.5
30.13,184.52
30.13,184.54
30.13,184.56
30.15,184.58
30.15,184.6
30.15,184.62
30.15,184.64
30.15,184.66
30.15,184.68
30.15,184.7
30.15,184.72
30.19,184.74
30.19,184.76
30.19,184.78
30.19,184.8
30.19,184.82
30.19,184.84
30.19,184.86
30.19,184.88
30.19,184.9
30.19,184.92
30.19,184.94
30.19,184.96
30.19,184.98
30.19,185
30.19,185.02
30.19,185.04
30.21,185.06
30.21,185.08
30.21,185.1
30.21,185.12
30.23,185.14
30.23,185.16
30.23,185.18
30.23,185.2
30.27,185.22
30.27,185.24
30.27,185.26
30.27,185.28
30.27,185.3
30.27,185.32
30.27,185.34
30.27,185.36
30.27,185.38
30.27,185.4
30.27,185.42
30.27,185.44
30.27,185.46
30.27,185.48
30.27,185.5
30.27,185.52
30.29,185.54
30.29,185.56
30.29,185.58
30.29,185.6
30.27,185.62
30.27,185.64
30.27,185.66
30.27,185.68
30.27,185.7
30.27,185.72
30.27,185.74
30.27,185.76
30.29,185.78
30.29,185.8
30.29,185.82
30.29,185.84
30.27,185.86
30.27,185.88
30.27,185.9
30.27,185.92
30.29,185.94
30.29,185.96
30.29,185.98
30.29,186
30.29,186.02
30.29,186.04
30.29,186.06
30.29,186.08
30.29,186.1
30.29,186.12
30.29,186.14
30.29,186.16
30.29,186.18
30.29,186.2
30.29,186.22
30.29,186.24
30.29,186.26
30.29,186.28
30.29,186.3
30.29,186.32
30.29,186.34
30.29,186.36
30.29,186.38
30.29,186.4
30.29,186.42
30.29,186.44
30.29,186.46
30.29,186.48
30.29,186.5
30.29,186.52
30.29,186.54
30.29,186.56
30.31,186.58
30.31,186.6
30.31,186.62
30.31,186.64
30.29,186.66
30.29,186.68
30.29,186.7
30.29,186.72
30.29,186.74
30.29,186.76
30.29,186.78
30.29,186.8
30.31,186.82
30.31,186.84
30.31,186.86
30.31,186.88
30.31,186.9
30.31,186.92
30.31,186.94
30.31,186.96
30.33,186.98
30.33,187
30.33,187.02
30.33,187.04
30.35,187.06
30.35,187.08
30.35,187.1
30.35,187.12
30.37,187.14
30.37,187.16
30.37,187.18
30.37,187.2
30.37,187.22
30.37,187.24
30.37,187.26
30.37,187.28
30.37,187.3
30.37,187.32
30.37,187.34
30.37,187.36
30.35,187.38
30.35,187.4
30.35,187.42
30.35,187.44
30.35,187.46
30.35,187.48
30.35,187.5
30.35,187.52
30.37,187.54
30.37,187.56
30.37,187.58
30.37,187.6
30.35,187.62
30.35,187.64
30.35,187.66
30.35,187.68
30.37,187.7
30.37,187.72
30.37,187.74
30.37,187.76
30.37,187.78
30.37,187.8
30.37,187.82
30.37,187.84
30.39,187.86
30.39,187.88
30.39,187.9
30.39,187.92
30.37,187.94
30.37,187.96
30.37,187.98
30.37,188
30.39,188.02
30.39,188.04
30.39,188.06
30.39,188.08
30.39,188.1
30.39,188.12
30.39,188.14
30.39,188.16
30.35,188.18
30.35,188.2
30.35,188.22
30.35,188.24
30.39,188.26
30.39,188.28
30.39,188.3
30.39,188.32
30.39,188.34
30.39,188.36
30.39,188.38
30.39,188.4
30.37,188.42
30.37,188.44
30.37,188.46
30.37,188.48
30.41,188.5
30.41,188.52
30.41,188.54
30.41,188.56
30.37,188.58
30.37,188.6
30.37,188.62
30.37,188.64
30.41,188.66
30.41,188.68
30.41,188.7
30.41,188.72
30.39,188.74
30.39,188.76
30.39,188.78
30.39,188.8
30.39,188.82
30.39,188.84
30.39,188.86
30.39,188.88
30.43,188.9
30.43,188.92
30.43,188.94
30.43,188.96
30.41,188.98
30.41,189
30.41,189.02
30.41,189.04
30.43,189.06
30.43,189.08
30.43,189.1
30.43,189.12
30.45,189.14
30.45,189.16
30.45,189.18
30.45,189.2
30.45,189.22
30.45,189.24
30.45,189.26
30.45,189.28
30.47,189.3
30.47,189.32
30.47,189.34
30.47,189.36
30.45,189.38
30.45,189.4
30.45,189.42
30.45,189.44
30.45,189.46
30.45,189.48
30.45,189.5
30.45,189.52
30.47,189.54
30.47,189.56
30.47,189.58
30.47,189.6
30.47,189.62
30.47,189.64
30.47,189.66
30.47,189.68
30.45,189.7
30.45,189.72
30.45,189.74
30.45,189.76
30.45,189.78
30.45,189.8
30.45,189.82
30.45,189.84
30.43,189.86
30.43,189.88
30.43,189.9
30.43,189.92
30.45,189.94
30.45,189.96
30.45,189.98
30.45,190
30.43,190.02
30.43,190.04
30.43,190.06
30.43,190.08
30.45,190.1
30.45,190.12
30.45,190.14
30.45,190.16
30.45,190.18
30.45,190.2
30.45,190.22
30.45,190.24
30.45,190.26
30.45,190.28
30.45,190.3
30.45,190.32
30.47,190.34
30.47,190.36
30.47,190.38
30.47,190.4
30.47,190.42
30.47,190.44
30.47,190.46
30.47,190.48
30.47,190.5
30.47,190.52
30.47,190.54
30.47,190.56
30.51,190.58
30.51,190.6
30.51,190.62
30.51,190.64
30.49,190.66
30.49,190.68
30.49,190.7
30.49,190.72
30.45,190.74
30.45,190.76
30.45,190.78
30.45,190.8
30.47,190.82
30.47,190.84
30.47,190.86
30.47,190.88
30.49,190.9
30.49,190.92
30.49,190.94
30.49,190.96
30.49,190.98
30.49,191
30.49,191.02
30.49,191.04
30.49,191.06
30.49,191.08
30.49,191.1
30.49,191.12
30.49,191.14
30.49,191.16
30.49,191.18
30.49,191.2
30.51,191.22
30.51,191.24
30.51,191.26
30.51,191.28
30.53,191.3
30.53,191.32
30.53,191.34
30.53,191.36
30.53,191.38
30.53,191.4
30.53,191.42
30.53,191.44
30.53,191.46
30.53,191.48
30.53,191.5
30.53,191.52
30.53,191.54
30.53,191.56
30.53,191.58
30.53,191.6
30.55,191.62
30.55,191.64
30.55,191.66
30.55,191.68
30.53,191.7
30.53,191.72
30.53,191.74
30.53,191.76
30.55,191.78
30.55,191.8
30.55,191.82
30.55,191.84
30.55,191.86
30.55,191.88
30.55,191.9
30.55,191.92
30.55,191.94
30.55,191.96
30.55,191.98
30.55,192
30.57,192.02
30.57,192.04
30.57,192.06
30.57,192.08
30.57,192.1
30.57,192.12
30.57,192.14
30.57,192.16
30.59,192.18
30.59,192.2
30.59,192.22
30.59,192.24
30.57,192.26
30.57,192.28
30.57,192.3
30.57,192.32
30.59,192.34
30.59,192.36
30.59,192.38
30.59,192.4
30.61,192.42
30.61,192.44
30.61,192.46
30.61,192.48
30.63,192.5
30.63,192.52
30.63,192.54
30.63,192.56
30.61,192.58
30.61,192.6
30.61,192.62
30.61,192.64
30.63,192.66
30.63,192.68
30.63,192.7
30.63,192.72
30.65,192.74
30.65,192.76
30.65,192.78
30.65,192.8
30.63,192.82
30.63,192.84
30.63,192.86
30.63,192.88
30.65,192.9
30.65,192.92
30.65,192.94
30.65,192.96
30.63,192.98
30.63,193
30.63,193.02
30.63,193.04
30.67,193.06
30.67,193.08
30.67,193.1
30.67,193.12
30.69,193.14
30.69,193.16
30.69,193.18
30.69,193.2
30.69,193.22
30.69,193.24
30.69,193.26
30.69,193.28
30.67,193.3
30.67,193.32
30.67,193.34
30.67,193.36
30.69,193.38
30.69,193.4
30.69,193.42
30.69,193.44
30.69,193.46
30.69,193.48
30.69,193.5
30.69,193.52
30.71,193.54
30.71,193.56
30.71,193.58
30.71,193.6
30.71,193.62
30.71,193.64
30.71,193.66
30.71,193.68
30.71,193.7
30.71,193.72
30.71,193.74
30.71,193.76
30.73,193.78
30.73,193.8
30.73,193.82
30.73,193.84
30.73,193.86
30.73,193.88
30.73,193.9
30.73,193.92
30.77,193.94
30.77,193.96
30.77,193.98
30.77,194
30.75,194.02
30.75,194.04
30.75,194.06
30.75,194.08
30.75,194.1
30.75,194.12
30.75,194.14
30.75,194.16
30.75,194.18
30.75,194.2
30.75,194.22
30.75,194.24
30.75,194.26
30.75,194.28
30.75,194.3
30.75,194.32
30.77,194.34
30.77,194.36
30.77,194.38
30.77,194.4
30.81,194.42
30.81,194.44
30.81,194.46
30.81,194.48
30.79,194.5
30.79,194.52
30.79,194.54
30.79,194.56
30.83,194.58
30.83,194.6
30.83,194.62
30.83,194.64
30.87,194.66
30.87,194.68
30.87,194.7
30.87,194.72
30.85,194.74
30.85,194.76
30.85,194.78
30.85,194.8
30.87,194.82
30.87,194.84
30.87,194.86
30.87,194.88
30.85,194.9
30.85,194.92
30.85,194.94
30.85,194.96
30.89,194.98
30.89,195
30.89,195.02
30.89,195.04
30.91,195.06
30.91,195.08
30.91,195.1
30.91,195.12
30.91,195.14
30.91,195.16
30.91,195.18
30.91,195.2
30.93,195.22
30.93,195.24
30.93,195.26
30.93,195.28
30.93,195.3
30.93,195.32
30.93,195.34
30.93,195.36
30.95,195.38
30.95,195.4
30.95,195.42
30.95,195.44
30.97,195.46
30.97,195.48
30.97,195.5
30.97,195.52
30.95,195.54
30.95,195.56
30.95,195.58
30.95,195.6
30.95,195.62
30.95,195.64
30.95,195.66
30.95,195.68
30.99,195.7
30.99,195.72
30.99,195.74
30.99,195.76
31.01,195.78
31.01,195.8
31.01,195.82
31.01,195.84
30.99,195.86
30.99,195.88
30.99,195.9
30.99,195.92
30.99,195.94
30.99,195.96
30.99,195.98
30.99,196
30.99,196.02
30.99,196.04
30.99,196.06
30.99,196.08
30.97,196.1
30.97,196.12
30.97,196.14
30.97,196.16
30.99,196.18
30.99,196.2
30.99,196.22
30.99,196.24
30.97,196.26
30.97,196.28
30.97,196.3
30.97,196.32
30.99,196.34
30.99,196.36
30.99,196.38
30.99,196.4
30.99,196.42
30.99,196.44
30.99,196.46
30.99,196.48
30.99,196.5
30.99,196.52
30.99,196.54
30.99,196.56
30.99,196.58
30.99,196.6
30.99,196.62
30.99,196.64
30.99,196.66
30.99,196.68
30.99,196.7
30.99,196.72
30.99,196.74
30.99,196.76
30.99,196.78
30.99,196.8
31.01,196.82
31.01,196.84
31.01,196.86
31.01,196.88
30.99,196.9
30.99,196.92
30.99,196.94
30.99,196.96
31.01,196.98
31.01,197
31.01,197.02
31.01,197.04
31.03,197.06
31.03,197.08
31.03,197.1
31.03,197.12
31.05,197.14
31.05,197.16
31.05,197.18
31.05,197.2
31.01,197.22
31.01,197.24
31.01,197.26
31.01,197.28
31.05,197.3
31.05,197.32
31.05,197.34
31.05,197.36
31.03,197.38
31.03,197.4
31.03,197.42
31.03,197.44
31.03,197.46
31.03,197.48
31.03,197.5
31.03,197.52
31.05,197.54
31.05,197.56
31.05,197.58
31.05,197.6
31.07,197.62
31.07,197.64
31.07,197.66
31.07,197.68
31.05,197.7
31.05,197.72
31.05,197.74
31.05,197.76
31.07,197.78
31.07,197.8
31.07,197.82
31.07,197.84
31.05,197.86
31.05,197.88
31.05,197.9
31.05,197.92
31.07,197.94
31.07,197.96
31.07,197.98
31.07,198
31.05,198.02
31.05,198.04
31.05,198.06
31.05,198.08
31.09,198.1
31.09,198.12
31.09,198.14
31.09,198.16
31.07,198.18
31.07,198.2
31.07,198.22
31.07,198.24
31.09,198.26
31.09,198.28
31.09,198.3
31.09,198.32
31.07,198.34
31.07,198.36
31.07,198.38
31.07,198.4
31.05,198.42
31.05,198.44
31.05,198.46
31.05,198.48
31.07,198.5
31.07,198.52
31.07,198.54
31.07,198.56
31.09,198.58
31.09,198.6
31.09,198.62
31.09,198.64
31.05,198.66
31.05,198.68
31.05,198.7
31.05,198.72
31.07,198.74
31.07,198.76
31.07,198.78
31.07,198.8
31.07,198.82
31.07,198.84
31.07,198.86
31.07,198.88
31.11,198.9
31.11,198.92
31.11,198.94
31.11,198.96
31.09,198.98
31.09,199
31.09,199.02
31.09,199.04
31.09,199.06
31.09,199.08
31.09,199.1
31.09,199.12
31.09,199.14
31.09,199.16
31.09,199.18
31.09,199.2
31.11,199.22
31.11,199.24
31.11,199.26
31.11,199.28
31.09,199.3
31.09,199.32
31.09,199.34
31.09,199.36
31.11,199.38
31.11,199.4
31.11,199.42
31.11,199.44
31.13,199.46
31.13,199.48
31.13,199.5
31.13,199.52
31.15,199.54
31.15,199.56
31.15,199.58
31.15,199.6
31.15,199.62
31.15,199.64
31.15,199.66
31.15,199.68
31.15,199.7
31.15,199.72
31.15,199.74
31.15,199.76
31.15,199.78
31.15,199.8
31.15,199.82
31.15,199.84
31.13,199.86
31.13,199.88
31.13,199.9
31.13,199.92
31.15,199.94
31.15,199.96
31.15,199.98
31.15,200
31.15,200.02
31.15,200.04
31.15,200.06
31.15,200.08
31.13,200.1
