Time,Passive,PID,Fuzzy,FPID,,,,,,,,,,,,,,,,,,,,,,,,
11.339,0.926792491,-0.005050262,0.018443607,0.008607086,,,,,,,,,,,,,,,,,,,,,,,,
11.34,0.909572065,-0.002539941,0.018881814,0.007922015,,,,,,,,,,,,,,,,,,,,,,,,
11.341,0.891986823,-0.000108671,0.019378082,0.007325812,,,,,,,,,,,,,,,,,,,,,,,,
11.342,0.874114731,0.002232422,0.01992804,0.006834948,,,,,,,,,,,,,,,,,,,,,,,,
11.343,0.856082483,0.004460849,0.020505517,0.006419853,,,,,,,,,,,,,,,,,,,,,,,,
11.344,0.837942184,0.006549133,0.021076789,0.006023866,,,,,,,,,,,,,,,,,,,,,,,,
11.345,0.819721822,0.008477189,0.0216123,0.005576581,,,,,,,,,,,,,,,,,,,,,,,,
11.346,0.801375711,0.010231347,0.022084054,0.005071803,,,,,,,,,,,,,,,,,,,,,,,,
11.347,0.782844786,0.011802017,0.022463777,0.004569532,,,,,,,,,,,,,,,,,,,,,,,,
11.348,0.763988125,0.013189741,0.022764232,0.004152896,,,,,,,,,,,,,,,,,,,,,,,,
11.349,0.744733259,0.014401063,0.023002656,0.003895855,,,,,,,,,,,,,,,,,,,,,,,,
11.35,0.725081102,0.015449385,0.023191493,0.003819187,,,,,,,,,,,,,,,,,,,,,,,,
11.351,0.705034408,0.016340616,0.023326966,0.003877313,,,,,,,,,,,,,,,,,,,,,,,,
11.352,0.684761641,0.017079442,0.023400812,0.003983106,,,,,,,,,,,,,,,,,,,,,,,,
11.353,0.664356799,0.017674635,0.023373952,0.00406088,,,,,,,,,,,,,,,,,,,,,,,,
11.354,0.644003475,0.018123698,0.023219382,0.004088306,,,,,,,,,,,,,,,,,,,,,,,,
11.355,0.623782724,0.018422729,0.022926018,0.004092848,,,,,,,,,,,,,,,,,,,,,,,,
11.356,0.603714105,0.018562667,0.022479817,0.004127853,,,,,,,,,,,,,,,,,,,,,,,,
11.357,0.583658155,0.018531287,0.021881598,0.004240941,,,,,,,,,,,,,,,,,,,,,,,,
11.358,0.563421957,0.018314554,0.021150579,0.004448725,,,,,,,,,,,,,,,,,,,,,,,,
11.359,0.542937266,0.017909128,0.0203177,0.004739936,,,,,,,,,,,,,,,,,,,,,,,,
11.36,0.522211519,0.017330638,0.019427565,0.005085316,,,,,,,,,,,,,,,,,,,,,,,,
11.361,0.501447101,0.016611695,0.018520564,0.005430025,,,,,,,,,,,,,,,,,,,,,,,,
11.362,0.480819736,0.015777735,0.017627709,0.005729015,,,,,,,,,,,,,,,,,,,,,,,,
11.363,0.460516751,0.014848318,0.016785768,0.005955848,,,,,,,,,,,,,,,,,,,,,,,,
11.364,0.440612794,0.01384193,0.016007852,0.006110618,,,,,,,,,,,,,,,,,,,,,,,,
11.365,0.420998539,0.012763553,0.015314847,0.006215617,,,,,,,,,,,,,,,,,,,,,,,,
11.366,0.401567912,0.01161078,0.014725589,0.006299482,,,,,,,,,,,,,,,,,,,,,,,,
11.367,0.382171164,0.010383062,0.014247863,0.006402758,,,,,,,,,,,,,,,,,,,,,,,,
11.368,0.362696937,0.009087659,0.01387126,0.006545291,,,,,,,,,,,,,,,,,,,,,,,,
11.369,0.343119189,0.007727006,0.013572306,0.006702564,,,,,,,,,,,,,,,,,,,,,,,,
11.37,0.323551461,0.006311185,0.013328041,0.006834617,,,,,,,,,,,,,,,,,,,,,,,,
11.371,0.304156291,0.004844556,0.013117591,0.006914206,,,,,,,,,,,,,,,,,,,,,,,,
11.372,0.284985254,0.003321133,0.012933725,0.006930641,,,,,,,,,,,,,,,,,,,,,,,,
11.373,0.266078698,0.001753004,0.012775283,0.006921641,,,,,,,,,,,,,,,,,,,,,,,,
11.374,0.247301546,0.000158246,0.012659782,0.006938713,,,,,,,,,,,,,,,,,,,,,,,,
11.375,0.228458706,-0.001443821,0.012595795,0.007027956,,,,,,,,,,,,,,,,,,,,,,,,
11.376,0.20937055,-0.003038113,0.012575121,0.007187151,,,,,,,,,,,,,,,,,,,,,,,,
11.377,0.189979702,-0.004604819,0.012585728,0.007371381,,,,,,,,,,,,,,,,,,,,,,,,
11.378,0.170396494,-0.006126533,0.012607323,0.007520093,,,,,,,,,,,,,,,,,,,,,,,,
11.379,0.150733688,-0.00759132,0.01263186,0.00758573,,,,,,,,,,,,,,,,,,,,,,,,
11.38,0.131134861,-0.008989402,0.012643367,0.007554978,,,,,,,,,,,,,,,,,,,,,,,,
11.381,0.111670943,-0.010308144,0.01262152,0.007452744,,,,,,,,,,,,,,,,,,,,,,,,
11.382,0.092311074,-0.011538107,0.012550555,0.007333804,,,,,,,,,,,,,,,,,,,,,,,,
11.383,0.072894468,-0.012676304,0.012413922,0.0072456,,,,,,,,,,,,,,,,,,,,,,,,
11.384,0.053360551,-0.013723754,0.012208476,0.007215231,,,,,,,,,,,,,,,,,,,,,,,,
11.385,0.033683575,-0.01468266,0.011945341,0.0072368,,,,,,,,,,,,,,,,,,,,,,,,
11.386,0.013939925,-0.015557319,0.011644658,0.007294077,,,,,,,,,,,,,,,,,,,,,,,,
11.387,-0.005787636,-0.016354496,0.01133035,0.007363357,,,,,,,,,,,,,,,,,,,,,,,,
11.388,-0.025406511,-0.017057351,0.011037392,0.007427675,,,,,,,,,,,,,,,,,,,,,,,,
11.389,-0.044827577,-0.017650534,0.010790014,0.007475029,,,,,,,,,,,,,,,,,,,,,,,,
11.39,-0.064054776,-0.018124487,0.010592551,0.007498297,,,,,,,,,,,,,,,,,,,,,,,,
11.391,-0.08315111,-0.018474628,0.010456702,0.007493968,,,,,,,,,,,,,,,,,,,,,,,,
11.392,-0.102131433,-0.018708319,0.010401375,0.007463961,,,,,,,,,,,,,,,,,,,,,,,,
11.393,-0.120991869,-0.018838185,0.010438565,0.007412737,,,,,,,,,,,,,,,,,,,,,,,,
11.394,-0.139805852,-0.018874602,0.010564073,0.007356552,,,,,,,,,,,,,,,,,,,,,,,,
11.395,-0.158565974,-0.01881902,0.010766296,0.007311864,,,,,,,,,,,,,,,,,,,,,,,,
11.396,-0.177189021,-0.018676349,0.011022341,0.007298696,,,,,,,,,,,,,,,,,,,,,,,,
11.397,-0.195501442,-0.018452921,0.011320861,0.007329095,,,,,,,,,,,,,,,,,,,,,,,,
11.398,-0.213399309,-0.018166853,0.011661795,0.007409717,,,,,,,,,,,,,,,,,,,,,,,,
11.399,-2.31E-01,-1.78E-02,1.20E-02,7.54E-03,,,,,,,,,,,,,,,,,,,,,,,,
11.4,-0.247677023,-0.017390696,0.012485315,0.007734378,,,,,,,,,,,,,,,,,,,,,,,,
11.401,-0.264116203,-0.016909602,0.01298501,0.007994483,,,,,,,,,,,,,,,,,,,,,,,,
11.402,-0.280308659,-0.016375937,0.013545507,0.008332261,,,,,,,,,,,,,,,,,,,,,,,,
11.403,-0.296345915,-0.015795927,0.014159268,0.00872361,,,,,,,,,,,,,,,,,,,,,,,,
11.404,-0.312237774,-0.015180766,0.014820155,0.009119528,,,,,,,,,,,,,,,,,,,,,,,,
11.405,-0.327974525,-0.014543187,0.01551557,0.009468148,,,,,,,,,,,,,,,,,,,,,,,,
11.406,-0.34345279,-0.01389895,0.016233055,0.009731396,,,,,,,,,,,,,,,,,,,,,,,,
11.407,-0.358543477,-0.013256719,0.01695048,0.009914839,,,,,,,,,,,,,,,,,,,,,,,,
11.408,-0.373226228,-0.012619828,0.017644333,0.010052793,,,,,,,,,,,,,,,,,,,,,,,,
11.409,-0.387615834,-0.011977936,0.018301121,0.010195772,,,,,,,,,,,,,,,,,,,,,,,,
11.41,-0.401833899,-0.011323176,0.018900896,0.010373648,,,,,,,,,,,,,,,,,,,,,,,,
11.411,-0.415978964,-0.010667049,0.019428328,0.010595923,,,,,,,,,,,,,,,,,,,,,,,,
11.412,-0.430207363,-0.010017514,0.019872112,0.010845681,,,,,,,,,,,,,,,,,,,,,,,,
11.413,-0.444520276,-0.009381674,0.020231037,0.011088712,,,,,,,,,,,,,,,,,,,,,,,,
11.414,-0.458847013,-0.00876622,0.020516087,0.011300738,,,,,,,,,,,,,,,,,,,,,,,,
11.415,-0.473082501,-0.008181463,0.020733794,0.011465789,,,,,,,,,,,,,,,,,,,,,,,,
11.416,-0.487135665,-0.007631892,0.020892756,0.011573596,,,,,,,,,,,,,,,,,,,,,,,,
11.417,-0.500922145,-0.007126201,0.021000313,0.011604735,,,,,,,,,,,,,,,,,,,,,,,,
11.418,-0.514399861,-0.006679118,0.021057569,0.011557091,,,,,,,,,,,,,,,,,,,,,,,,
11.419,-0.527644107,-0.006298612,0.021070984,0.011428589,,,,,,,,,,,,,,,,,,,,,,,,
11.42,-0.540725618,-0.005982845,0.021050393,0.011220432,,,,,,,,,,,,,,,,,,,,,,,,
11.421,-0.553711095,-0.005725749,0.021010964,0.010948328,,,,,,,,,,,,,,,,,,,,,,,,
11.422,-0.566590032,-0.005516995,0.020946962,0.010646612,,,,,,,,,,,,,,,,,,,,,,,,
11.423,-0.579367516,-0.005349706,0.020849729,0.010344055,,,,,,,,,,,,,,,,,,,,,,,,
11.424,-0.591946349,-0.005218494,0.020718473,0.010058628,,,,,,,,,,,,,,,,,,,,,,,,
11.425,-0.604237316,-0.005117441,0.020555754,0.009798431,,,,,,,,,,,,,,,,,,,,,,,,
11.426,-0.616190943,-0.005043886,0.020386353,0.009554924,,,,,,,,,,,,,,,,,,,,,,,,
11.427,-0.627821379,-0.004986944,0.020229778,0.009318716,,,,,,,,,,,,,,,,,,,,,,,,
11.428,-0.639156791,-0.004933644,0.020114483,0.009086796,,,,,,,,,,,,,,,,,,,,,,,,
11.429,-0.650247228,-0.004888044,0.020056082,0.008872433,,,,,,,,,,,,,,,,,,,,,,,,
11.43,-0.661148355,-0.004852413,0.020064354,0.008674451,,,,,,,,,,,,,,,,,,,,,,,,
11.431,-0.671849072,-0.004823454,0.020146998,0.008494093,,,,,,,,,,,,,,,,,,,,,,,,
11.432,-0.682291613,-0.004804202,0.020293774,0.008324975,,,,,,,,,,,,,,,,,,,,,,,,
11.433,-0.692351158,-0.004798236,0.020501364,0.008162786,,,,,,,,,,,,,,,,,,,,,,,,
11.434,-0.701977461,-0.00480004,0.020761321,0.008010872,,,,,,,,,,,,,,,,,,,,,,,,
11.435,-0.71112208,-0.004799039,0.021068994,0.007871422,,,,,,,,,,,,,,,,,,,,,,,,
11.436,-0.719802291,-0.00479403,0.021411242,0.007745916,,,,,,,,,,,,,,,,,,,,,,,,
11.437,-0.728088511,-0.004788429,0.021777757,0.007629656,,,,,,,,,,,,,,,,,,,,,,,,
11.438,-0.736055141,-0.004771933,0.022156673,0.007514204,,,,,,,,,,,,,,,,,,,,,,,,
11.439,-0.743773881,-0.004750234,0.022539304,0.007375123,,,,,,,,,,,,,,,,,,,,,,,,
11.44,-0.751250581,-0.004728541,0.022914949,0.00719277,,,,,,,,,,,,,,,,,,,,,,,,
11.441,-0.758458259,-0.004702824,0.023274227,0.006959335,,,,,,,,,,,,,,,,,,,,,,,,
11.442,-0.765330778,-0.00466679,0.023616281,0.006680917,,,,,,,,,,,,,,,,,,,,,,,,
11.443,-0.771827811,-0.004618885,0.023933157,0.006363929,,,,,,,,,,,,,,,,,,,,,,,,
11.444,-0.77793264,-0.004561197,0.024223445,0.006023507,,,,,,,,,,,,,,,,,,,,,,,,
11.445,-0.78367355,-0.00449997,0.024481007,0.005686755,,,,,,,,,,,,,,,,,,,,,,,,
11.446,-0.789056143,-0.004437943,0.024704567,0.005363758,,,,,,,,,,,,,,,,,,,,,,,,
11.447,-0.794052598,-0.004377072,0.024895861,0.005056545,,,,,,,,,,,,,,,,,,,,,,,,
11.448,-0.798663244,-0.004319005,0.025055862,0.004750041,,,,,,,,,,,,,,,,,,,,,,,,
11.449,-0.802845875,-0.004261085,0.025195152,0.004419474,,,,,,,,,,,,,,,,,,,,,,,,
11.45,-0.806555788,-0.004206208,0.02532024,0.004055201,,,,,,,,,,,,,,,,,,,,,,,,
11.451,-0.809726446,-0.004153134,0.025434153,0.003658127,,,,,,,,,,,,,,,,,,,,,,,,
11.452,-0.812296591,-0.004098243,0.025535488,0.003246893,,,,,,,,,,,,,,,,,,,,,,,,
11.453,-0.814242229,-0.00404217,0.025624621,0.002850338,,,,,,,,,,,,,,,,,,,,,,,,
11.454,-0.815564099,-0.003978504,0.025710747,0.002495768,,,,,,,,,,,,,,,,,,,,,,,,
11.455,-0.816331132,-0.003902276,0.025784416,0.002203408,,,,,,,,,,,,,,,,,,,,,,,,
11.456,-0.816620907,-0.003820032,0.025834089,0.001977362,,,,,,,,,,,,,,,,,,,,,,,,
11.457,-0.816477788,-0.003742845,0.025852789,0.001798648,,,,,,,,,,,,,,,,,,,,,,,,
11.458,-0.815933209,-0.003671232,0.025844042,0.00165348,,,,,,,,,,,,,,,,,,,,,,,,
11.459,-0.814983678,-0.00361035,0.025822036,0.001522606,,,,,,,,,,,,,,,,,,,,,,,,
11.46,-0.813597064,-0.003554946,0.025805808,0.001385219,,,,,,,,,,,,,,,,,,,,,,,,
11.461,-0.811763195,-0.003503849,0.025818327,0.001235175,,,,,,,,,,,,,,,,,,,,,,,,
11.462,-0.809493118,-0.003453476,0.025874698,0.001085546,,,,,,,,,,,,,,,,,,,,,,,,
11.463,-0.806819035,-0.003398245,0.025982894,0.000954168,,,,,,,,,,,,,,,,,,,,,,,,
11.464,-0.803816054,-0.003338986,0.02613785,0.000864824,,,,,,,,,,,,,,,,,,,,,,,,
11.465,-0.800522352,-0.003270948,0.026339287,0.000838247,,,,,,,,,,,,,,,,,,,,,,,,
11.466,-0.797009166,-0.003199727,0.026570082,0.000878352,,,,,,,,,,,,,,,,,,,,,,,,
11.467,-0.793276875,-0.003133009,0.026809299,0.000965387,,,,,,,,,,,,,,,,,,,,,,,,
11.468,-0.789300564,-0.003074316,0.027041748,0.001073455,,,,,,,,,,,,,,,,,,,,,,,,
11.469,-0.785044482,-0.003022895,0.027271502,0.001182781,,,,,,,,,,,,,,,,,,,,,,,,
11.47,-0.780475053,-0.002972197,0.027495393,0.001288016,,,,,,,,,,,,,,,,,,,,,,,,
11.471,-0.77557844,-0.002923661,0.027707474,0.001401645,,,,,,,,,,,,,,,,,,,,,,,,
11.472,-0.770386538,-0.002881418,0.027902432,0.001547072,,,,,,,,,,,,,,,,,,,,,,,,
11.473,-0.764971788,-0.002842313,0.02807224,0.001741831,,,,,,,,,,,,,,,,,,,,,,,,
11.474,-0.759404354,-0.002807328,0.028204452,0.001993359,,,,,,,,,,,,,,,,,,,,,,,,
11.475,-0.753757784,-0.002775062,0.028293625,0.002290217,,,,,,,,,,,,,,,,,,,,,,,,
11.476,-0.748048545,-0.002754575,0.028332579,0.002615893,,,,,,,,,,,,,,,,,,,,,,,,
11.477,-0.742267185,-0.002743521,0.028336544,0.002940314,,,,,,,,,,,,,,,,,,,,,,,,
11.478,-0.736360138,-0.002735816,0.028314256,0.003239728,,,,,,,,,,,,,,,,,,,,,,,,
11.479,-0.730315119,-0.002729601,0.028276959,0.003501489,,,,,,,,,,,,,,,,,,,,,,,,
11.48,-0.724124003,-0.002726595,0.028224737,0.00372334,,,,,,,,,,,,,,,,,,,,,,,,
11.481,-0.717847833,-0.002724555,0.028146066,0.003908043,,,,,,,,,,,,,,,,,,,,,,,,
11.482,-0.71156043,-0.002729646,0.028025225,0.004073733,,,,,,,,,,,,,,,,,,,,,,,,
11.483,-0.70536191,-0.002742975,0.027846751,0.004236201,,,,,,,,,,,,,,,,,,,,,,,,
11.484,-0.699322811,-0.002759547,0.027606155,0.004406203,,,,,,,,,,,,,,,,,,,,,,,,
11.485,-0.693443806,-0.002776951,0.027317776,0.004586625,,,,,,,,,,,,,,,,,,,,,,,,
11.486,-0.68767395,-0.00279681,0.02700292,0.004782166,,,,,,,,,,,,,,,,,,,,,,,,
11.487,-0.681922107,-0.002823035,0.026677246,0.004981724,,,,,,,,,,,,,,,,,,,,,,,,
11.488,-0.676098791,-0.002853005,0.026346759,0.005166465,,,,,,,,,,,,,,,,,,,,,,,,
11.489,-0.670130205,-0.002884845,0.026002682,0.005327255,,,,,,,,,,,,,,,,,,,,,,,,
11.49,-0.663997799,-0.00291622,0.025650587,0.005472347,,,,,,,,,,,,,,,,,,,,,,,,
11.491,-0.657712927,-0.002948459,0.025286857,0.005598871,,,,,,,,,,,,,,,,,,,,,,,,
11.492,-0.651317223,-0.002987799,0.024917739,0.005714197,,,,,,,,,,,,,,,,,,,,,,,,
11.493,-0.644872026,-0.003042371,0.024540897,0.00582933,,,,,,,,,,,,,,,,,,,,,,,,
11.494,-0.63838959,-0.003105342,0.024164363,0.005936299,,,,,,,,,,,,,,,,,,,,,,,,
11.495,-0.631847276,-0.003171608,0.023794585,0.00602107,,,,,,,,,,,,,,,,,,,,,,,,
11.496,-0.625199803,-0.003238663,0.023432597,0.006074544,,,,,,,,,,,,,,,,,,,,,,,,
11.497,-0.61839344,-0.003299247,0.023077418,0.00609334,,,,,,,,,,,,,,,,,,,,,,,,
11.498,-0.611385741,-0.00334985,0.022728211,0.006084233,,,,,,,,,,,,,,,,,,,,,,,,
11.499,-0.60415257,-0.003383922,0.022387558,0.0060605,,,,,,,,,,,,,,,,,,,,,,,,
11.5,-0.596669703,-0.003397538,0.022054314,0.00603937,,,,,,,,,,,,,,,,,,,,,,,,
11.501,-0.588961432,-0.003395245,0.021736652,0.00603191,,,,,,,,,,,,,,,,,,,,,,,,
11.502,-0.581032341,-0.003380275,0.021433683,0.006036557,,,,,,,,,,,,,,,,,,,,,,,,
11.503,-0.57288064,-0.00336242,0.02115593,0.006043686,,,,,,,,,,,,,,,,,,,,,,,,
11.504,-0.564527415,-0.003351428,0.020902206,0.006048638,,,,,,,,,,,,,,,,,,,,,,,,
11.505,-0.555968939,-0.003348504,0.020675372,0.006038687,,,,,,,,,,,,,,,,,,,,,,,,
11.506,-0.547194529,-0.003350569,0.020460067,0.005995537,,,,,,,,,,,,,,,,,,,,,,,,
11.507,-0.538165773,-0.003356085,0.020245831,0.005910677,,,,,,,,,,,,,,,,,,,,,,,,
11.508,-0.528865185,-0.003358229,0.020022766,0.005789231,,,,,,,,,,,,,,,,,,,,,,,,
11.509,-0.519278808,-0.003353109,0.019779689,0.005626741,,,,,,,,,,,,,,,,,,,,,,,,
11.51,-0.509437946,-0.003340065,0.019506999,0.005431478,,,,,,,,,,,,,,,,,,,,,,,,
11.511,-0.499381804,-0.003313112,0.019211528,0.005220094,,,,,,,,,,,,,,,,,,,,,,,,
11.512,-0.48918966,-0.003269885,0.01890036,0.005008019,,,,,,,,,,,,,,,,,,,,,,,,
11.513,-0.478919001,-0.003215122,0.018565345,0.004806307,,,,,,,,,,,,,,,,,,,,,,,,
11.514,-0.468604451,-0.003155483,0.018213402,0.004622215,,,,,,,,,,,,,,,,,,,,,,,,
11.515,-0.458247152,-0.003091869,0.017853111,0.004454162,,,,,,,,,,,,,,,,,,,,,,,,
11.516,-0.447821108,-0.003028743,0.017486691,0.004296599,,,,,,,,,,,,,,,,,,,,,,,,
11.517,-0.437310267,-0.002971706,0.017128563,0.004140656,,,,,,,,,,,,,,,,,,,,,,,,
11.518,-0.426688781,-0.002926535,0.016795629,0.003976475,,,,,,,,,,,,,,,,,,,,,,,,
11.519,-0.415989082,-0.002907172,0.016493916,0.003804277,,,,,,,,,,,,,,,,,,,,,,,,
11.52,-0.405252923,-0.002905747,0.016221694,0.003621101,,,,,,,,,,,,,,,,,,,,,,,,
11.521,-0.39454387,-0.002923904,0.015984992,0.003433039,,,,,,,,,,,,,,,,,,,,,,,,
11.522,-0.383875221,-0.002954808,0.015782771,0.003239448,,,,,,,,,,,,,,,,,,,,,,,,
11.523,-0.373252937,-0.002988556,0.015609502,0.003038083,,,,,,,,,,,,,,,,,,,,,,,,
11.524,-0.362632775,-0.003019703,0.015454811,0.00283269,,,,,,,,,,,,,,,,,,,,,,,,
11.525,-0.351972118,-0.003041841,0.015317146,0.002631182,,,,,,,,,,,,,,,,,,,,,,,,
11.526,-0.341235929,-0.003059895,0.015186651,0.002438793,,,,,,,,,,,,,,,,,,,,,,,,
11.527,-0.330431766,-0.003071823,0.015060098,0.002264012,,,,,,,,,,,,,,,,,,,,,,,,
11.528,-0.319584732,-0.003078513,0.014935483,0.002116557,,,,,,,,,,,,,,,,,,,,,,,,
11.529,-0.308719872,-0.003082226,0.01481881,0.002009165,,,,,,,,,,,,,,,,,,,,,,,,
11.53,-0.297876636,-0.003087818,0.014717288,0.001941204,,,,,,,,,,,,,,,,,,,,,,,,
11.531,-0.287083946,-0.00310047,0.014635786,0.001908623,,,,,,,,,,,,,,,,,,,,,,,,
11.532,-0.276355014,-0.003132186,0.014579724,0.001903332,,,,,,,,,,,,,,,,,,,,,,,,
11.533,-0.265663672,-0.003183035,0.01455457,0.001925011,,,,,,,,,,,,,,,,,,,,,,,,
11.534,-0.255007907,-0.003248153,0.014563219,0.001971717,,,,,,,,,,,,,,,,,,,,,,,,
11.535,-0.244359559,-0.003325144,0.014590618,0.002033112,,,,,,,,,,,,,,,,,,,,,,,,
11.536,-0.233719209,-0.003402357,0.014635276,0.002103542,,,,,,,,,,,,,,,,,,,,,,,,
11.537,-0.223079057,-0.003476548,0.014694686,0.002171984,,,,,,,,,,,,,,,,,,,,,,,,
11.538,-0.212454344,-0.003542802,0.014756353,0.00223555,,,,,,,,,,,,,,,,,,,,,,,,
11.539,-0.201853237,-0.003595197,0.014805679,0.002300618,,,,,,,,,,,,,,,,,,,,,,,,
11.54,-0.191278233,-0.003638371,0.014841811,0.00237873,,,,,,,,,,,,,,,,,,,,,,,,
11.541,-0.180737284,-0.003671543,0.014857169,0.002480735,,,,,,,,,,,,,,,,,,,,,,,,
11.542,-0.170218323,-0.003693766,0.014841865,0.002610072,,,,,,,,,,,,,,,,,,,,,,,,
11.543,-0.159708258,-0.003716417,0.014793674,0.002767385,,,,,,,,,,,,,,,,,,,,,,,,
11.544,-0.149192496,-0.003748719,0.014727116,0.002946841,,,,,,,,,,,,,,,,,,,,,,,,
11.545,-0.138680219,-0.00379067,0.014640303,0.003140673,,,,,,,,,,,,,,,,,,,,,,,,
11.546,-0.128185924,-0.003846584,0.014542077,0.003333673,,,,,,,,,,,,,,,,,,,,,,,,
11.547,-0.117732866,-0.003910451,0.014437803,0.003513523,,,,,,,,,,,,,,,,,,,,,,,,
11.548,-0.107328778,-0.003976033,0.014326937,0.003670449,,,,,,,,,,,,,,,,,,,,,,,,
11.549,-0.096981789,-0.004050135,0.014203591,0.003799255,,,,,,,,,,,,,,,,,,,,,,,,
11.55,-0.086692592,-0.004121932,0.014070246,0.003910096,,,,,,,,,,,,,,,,,,,,,,,,
11.551,-0.076469526,-0.004190366,0.013931655,0.00400467,,,,,,,,,,,,,,,,,,,,,,,,
11.552,-0.066310075,-0.004248702,0.013778697,0.004086581,,,,,,,,,,,,,,,,,,,,,,,,
11.553,-0.056233726,-0.004297196,0.013607116,0.004165416,,,,,,,,,,,,,,,,,,,,,,,,
11.554,-0.046227428,-0.004335773,0.013417889,0.00425313,,,,,,,,,,,,,,,,,,,,,,,,
11.555,-0.036270937,-0.004355287,0.013208344,0.004355676,,,,,,,,,,,,,,,,,,,,,,,,
11.556,-0.02629817,-0.004359169,0.012987778,0.004473875,,,,,,,,,,,,,,,,,,,,,,,,
11.557,-0.016280401,-0.004348974,0.012767078,0.004608,,,,,,,,,,,,,,,,,,,,,,,,
11.558,-0.006192435,-0.004325763,0.012552155,0.004761962,,,,,,,,,,,,,,,,,,,,,,,,
11.559,0.003976007,-0.004280647,0.012338448,0.004932756,,,,,,,,,,,,,,,,,,,,,,,,
11.56,0.014203847,-0.004218405,0.012134949,0.005126484,,,,,,,,,,,,,,,,,,,,,,,,
11.561,0.024450324,-0.004146513,0.011955046,0.00533406,,,,,,,,,,,,,,,,,,,,,,,,
11.562,0.034675629,-0.004073924,0.011803628,0.005542968,,,,,,,,,,,,,,,,,,,,,,,,
11.563,0.044861231,-0.004006741,0.011677644,0.005746379,,,,,,,,,,,,,,,,,,,,,,,,
11.564,0.05499754,-0.003945675,0.011576529,0.005943509,,,,,,,,,,,,,,,,,,,,,,,,
11.565,0.065089552,-0.003893116,0.011498148,0.006121998,,,,,,,,,,,,,,,,,,,,,,,,
11.566,0.07514207,-0.003844056,0.011433932,0.006272957,,,,,,,,,,,,,,,,,,,,,,,,
11.567,0.085183514,-0.00379938,0.011379477,0.006391681,,,,,,,,,,,,,,,,,,,,,,,,
11.568,0.095216194,-0.003753205,0.011332464,0.006479102,,,,,,,,,,,,,,,,,,,,,,,,
11.569,0.105244563,-0.00370792,0.011289414,0.006544444,,,,,,,,,,,,,,,,,,,,,,,,
11.57,0.115229053,-0.003665535,0.011249201,0.006604182,,,,,,,,,,,,,,,,,,,,,,,,
11.571,0.125120409,-0.003632856,0.011206824,0.006672905,,,,,,,,,,,,,,,,,,,,,,,,
11.572,0.134859425,-0.003598696,0.011160656,0.006761143,,,,,,,,,,,,,,,,,,,,,,,,
11.573,0.144410879,-0.003553269,0.011103865,0.006874738,,,,,,,,,,,,,,,,,,,,,,,,
11.574,0.153743594,-0.003511869,0.011046537,0.007014337,,,,,,,,,,,,,,,,,,,,,,,,
11.575,0.162863795,-0.003478572,0.01099499,0.007167674,,,,,,,,,,,,,,,,,,,,,,,,
11.576,0.171781012,-0.003464446,0.010942422,0.007319547,,,,,,,,,,,,,,,,,,,,,,,,
11.577,0.180497247,-0.003464017,0.01088421,0.007455893,,,,,,,,,,,,,,,,,,,,,,,,
11.578,0.189003771,-0.003474388,0.010814312,0.00756695,,,,,,,,,,,,,,,,,,,,,,,,
11.579,0.197275939,-0.003491562,0.010728833,0.007651067,,,,,,,,,,,,,,,,,,,,,,,,
11.58,0.205300825,-0.003513208,0.010627927,0.007709678,,,,,,,,,,,,,,,,,,,,,,,,
11.581,0.213038891,-0.003537324,0.01050563,0.007745649,,,,,,,,,,,,,,,,,,,,,,,,
11.582,0.220473569,-0.003566958,0.010357837,0.007765973,,,,,,,,,,,,,,,,,,,,,,,,
11.583,0.22758293,-0.003595843,0.010191205,0.007777278,,,,,,,,,,,,,,,,,,,,,,,,
11.584,0.234364548,-0.003618326,0.010005292,0.007790524,,,,,,,,,,,,,,,,,,,,,,,,
11.585,0.24081053,-0.003626397,0.009804668,0.007807072,,,,,,,,,,,,,,,,,,,,,,,,
11.586,0.246921658,-0.003620374,0.009595164,0.007826877,,,,,,,,,,,,,,,,,,,,,,,,
11.587,0.252684458,-0.003606872,0.00938326,0.007856028,,,,,,,,,,,,,,,,,,,,,,,,
11.588,0.258094462,-0.003583105,0.009176298,0.007895805,,,,,,,,,,,,,,,,,,,,,,,,
11.589,0.263135463,-0.003559633,0.008976058,0.007944569,,,,,,,,,,,,,,,,,,,,,,,,
11.59,0.267769442,-0.003539865,0.008788042,0.007996757,,,,,,,,,,,,,,,,,,,,,,,,
11.591,0.271971119,-0.003514192,0.008615711,0.008048209,,,,,,,,,,,,,,,,,,,,,,,,
11.592,0.275713028,-0.00348702,0.008450157,0.008093934,,,,,,,,,,,,,,,,,,,,,,,,
11.593,0.279004608,-0.003463544,0.008284196,0.008128859,,,,,,,,,,,,,,,,,,,,,,,,
11.594,0.281858552,-0.003444088,0.008108864,0.008145835,,,,,,,,,,,,,,,,,,,,,,,,
11.595,0.284316995,-0.003421568,0.007922929,0.008134534,,,,,,,,,,,,,,,,,,,,,,,,
11.596,0.286419124,-0.003384908,0.007727291,0.008094627,,,,,,,,,,,,,,,,,,,,,,,,
11.597,0.288199167,-0.003333681,0.007529042,0.0080366,,,,,,,,,,,,,,,,,,,,,,,,
11.598,0.289670079,-0.003278276,0.007333475,0.007972124,,,,,,,,,,,,,,,,,,,,,,,,
